-2.84723, 36.76685, "F120 JOCE A-7 Km 404.45 El Ejido DIR Almería"
-2.42307, 36.89270, "F120 TECN A-7 Km 450.9 Almería DIR Murcia"
-2.41680, 36.89713, "F120 XABI A-92 Km 391.9 Enlace A-7 DIR Almería"
-3.64521, 37.24418, "F120 KACI A-92 Km 241.7 Granada DIR Sevilla"
-5.66339, 37.27387, "F120 ALEX A-92 Km 29.15 Arahal DIR Sevilla"
-6.57525, 37.35245, "F120 FLAS A-49 Km 50.8 Bolullos DIR Sevilla"
-3.05612, 37.38033, "F120 LETA A-92N Km 9.25 Hernán-Valle DIR Baza"
-5.87413, 37.43254, "F120 VAXN A-4 Km 529.6 Aeropuerto DIR Cádiz"
-5.52451, 37.48416, "F120 FLAS A-4 Km 495.66 Carmona DIR Cádiz"
-1.11759, 38.05413, "F120 LETA A-7 Km 758.79 Cabezo de Torres DIR Murcia"
-1.23960, 38.11210, "F120 LETA A-30 Km 122.93 Enlace Lorquí DIR Cartagena"
-1.31375, 38.17620, "F120 LETA A-30 Km 112.94 Salida Jumilla DIR Albacete"
-3.77008, 40.30001, "F120 KAPE M-50 Km 54.1 Enlace A-42 DIR A-6"
-0.93429, 38.72248, "F120 TUIS A-31 Km 171.9 Prisión DIR Alicante"
-6.61701, 38.84758, "F120 LANY A-5 Km 366.7 Lobón DIR Madrid"
-6.74820, 38.86023, "F120 FRAN A-5 Km 379 Talavera La Real DIR Badajoz"
-1.32561, 38.87695, "F120 AXTE A-31 Km 127 Bonete DIR Alicante"
-1.20395, 38.87977, "F120 PETA A-31 Km 137.9 Almansa DIR Madrid"
-3.38278, 38.96902, "F120 KAPE A-4 Km 177.5 Manzanares DIR Madrid"
-0.59620, 38.98446, "F120 TUIS A-35 Km 43.3 Alcudia-Crespíns DIR Valencia"
-2.20897, 39.42219, "F120 A300 A-31 Km 11.6 Sisante DIR Alicante"
-0.47034, 39.52509, "F120 VINC A-7 Km 499.4 Salida Aeropuerto DIR Alicante"
-2.37489, 39.66716, "F120 KAPE A-3 Km 156.6 La Almarcha DIR Valencia"
-3.47570, 39.91008, "F120 KX0- A-4 Km 67.61 Ocaña DIR Cádiz"
-4.22413, 40.12540, "F120 DRAC A-5 Km 57.87 Sta Cruz Retamar DIR Badajoz"
-0.91051, 40.19312, "F120 JD54 A-23 Km 88.6 Puebla de Valverde DIR Valencia"
-3.79623, 40.19384, "F120 ROME A-42 Km 27.2 TorrejónCalzada DIR Madrid"
-3.66741, 40.29773, "F120 Kx0- M-50 Km 42.8 Enlace A-4 DIR A-3"
-1.67324, 38.59551, "F120 PAKO A-30 Km 49.2 Tobarra DIR Murcia"
-1.33239, 40.74680, "F120 CHEL A-23 Km 165.44 Monreal-Campo DIR Zaragoza"
-4.58565, 40.94232, "F120 PEED AP-6 Km 107 Adanero DIR Coruña"
-8.62581, 42.15788, "F120 PDXO A-55 Km 15.95 Porriño DIR Tuy"
-6.36805, 39.79788, "F120 A300 A-66 Km 508.1 Cañaveral DIR Cáceres"
0.41674, 40.46970, "F120 XABI AP-7 Km 357 Vinaroz DIR Alicante"
-2.89359, 42.85203, "F120 Kx0- AP-68 Km 50.27 Subijana DIR Zaragoza"
-3.51580, 40.32213, "F120 BELI A-3 Km 20.0 Arganda DIR Madrid"
-4.60099, 40.94897, "F120 KAPE AP-6 Km 108.6 Adanero DIR Madrid"
-5.61467, 41.00184, "F120 A300 A-62 Km 233.6 Salamanca DIR Burgos"
-5.61197, 41.00293, "F120 AAGU A-62 Km 233.35 Castellanos DIR Portugal"
-2.44908, 41.09441, "F120 KAPE A-2 Km 141.43 Esteras Medinaceli DIR Francia"
-5.41669, 41.16443, "F120 A300 A-62 Km 207.1 Cañizal DIR Burgos"
-1.65314, 41.33214, "F120 ROBS A-2 Km 232.2 Calatayud DIR Francia"
-4.96397, 41.41088, "F120 KAPE A-6 Km 171.09 Rueda DIR Coruña"
1.97572, 41.45474, "F120 PLAY A-2 Km 594 St Andreu DIR Madrid"
0.87559, 41.47984, "F120 ROBS AP-2 Km 164.9 Borges Blanques DIR Barcelona"
-1.36326, 41.48975, "F120 ROBS A-2 Km 272.95 La Almunia DIR Madrid"
-3.70964, 41.50250, "F120 KAPE A-1 Km 138.15 Honrubia DIR Irún"
0.45777, 41.53820, "F120 K2o- A-2 Km 445.3 Soses DIR Francia"
2.06725, 41.54313, "F120 SIPU C-58 Km 15.7 San Quirze DIR Manresa"
-4.80854, 41.60579, "F120 CHEM A-62 Km 132.45 Simancas DIR Burgos"
1.31395, 41.65448, "F120 CARK A-2 Km 524 Cervera DIR Madrid"
-4.69773, 41.71659, "F120 UFO- A-62 Km 116.35 Cigales DIR Portugal"
-5.50740, 41.91283, "F120 KAPE A-6 Km 245.5 Cerecinos DIR Madrid"
-7.45697, 41.91997, "F120 KAPE A-52 Km 162.25 Verín DIR Benavente"
-3.77673, 41.96705, "F120 KAPE A-1 Km 194.3 Fontioso DIR Irún"
-4.42370, 41.98814, "F120 MADI A-62 Km 77.2 Magaz DIR Portugal"
-4.50310, 41.99238, "F120 A300 A-67 Km 7.15 Palencia DIR A-62"
-5.66081, 42.00594, "F120 SAMP A-6 Km 262.4 Benavente DIR Coruña"
-5.84526, 42.02294, "F120 MAYE A-52 Km 14.8 Quiruelas DIR Benavente"
-7.10270, 42.05527, "F120 A300 A-52 Km 123.82 A Gudiña DIR Vigo"
-4.21748, 42.07105, "F120 UFO- A-62 Km 57.3 Quintana-Puente DIR Burgos"
-5.69708, 42.07345, "F120 CAS- A-6 Km 270.6 Benavente DIR Madrid"
-0.44932, 42.11150, "F120 KGTL A-23 Km 355.2 Walqa DIR Huesca"
-7.87507, 42.28733, "F120 KAPE A-52 Km 222.02 Orense DIR Vigo"
-1.97579, 42.29819, "F120 MAIG AP-68 Km 175.9 Calahorra DIR Bilbao"
-8.14274, 42.30270, "F120 KAPE A-52 Km 254.11 Ribadavia DIR Benavente"
-1.98491, 42.31171, "F120 SAEN AP-68 Km 174.2 Calahorra DIR Zaragoza"
-3.68295, 42.32575, "F120 MADI A-1/BU-30 Km 237.5 Burgos DIR Madrid"
-6.07770, 42.44666, "F120 ACAR A-6 Km 326.1 Astorga DIR Madrid"
-2.87997, 42.56970, "F120 HOUS AP-68 Km 86.1 Haro DIR Zaragoza"
-6.71145, 42.57538, "F120 SAMP A-6 Km 397.6 Ponferrada DIR Coruña"
-6.53228, 42.57639, "F120 ALIB A-6 Km 380.7 Ponferrada DIR Madrid"
-7.05216, 42.74369, "F120 JSP- A-6 Km 435.05 Pto Piedrafita DIR Coruña"
-8.61340, 42.80660, "F120 CASI AP-9 Km 83.5 Santiago DIR Vigo"
-7.71354, 43.17475, "F120 FERR A-6 Km 519.56 Begonte DIR Coruña"
-7.82861, 43.18506, "F120 SIMP A-6 Km 529.56 Enlace Parga DIR Madrid"
-5.80478, 43.39224, "F120 NARE A-66 Km 24.37 Enlace A-64 DIR Sevilla"
-3.44330, 43.39461, "F120 SIMP A-8 Km 172.85 Colindres-Laredo DIR Galicia"
-5.80133, 43.41666, "F120 BRKI A-66 Km 21.44 Enlace Lugones DIR Sevilla"
-5.79032, 43.47777, "F120 A300 A-66 Km 14.31 Y-griega DIR Sevilla"
-5.78957, 43.48544, "F120 A300 A-66 Km 13.4 Y-griega DIR Gijón"
-5.82885, 43.52873, "F120 SDKN A-8 Km 403.5 Enlace Tabaza DIR Irún"
-3.65113, 41.40268, "F120 SIST A-1 Km 126 Fresno DIR Madrid"
-6.52555, 37.35996, "F120 FLAS A-49 Km 46.3 Bolullos DIR Portugal"
-3.51061, 39.66919, "F120 MARC A-4 Km 95.75 Tembleque DIR Madrid"
-2.25508, 36.86262, "F120 TECN A-7 Km 468.7 Aeropuerto DIR Almería"
2.81643, 39.66463, "F120 BALY MA-13 Km 16.1 Consell DIR Inca"
2.74806, 39.63389, "F120 BALY MA-13 Km 9 Marratxí DIR Palma"
2.72855, 39.53681, "F120 BALY MA-19 Km 8.9 Aquarium DIR Llucmajor"
-3.65543, 40.34337, "F120 RIBA M-45 Km 12.8 San Martin Vega DIR A-4"
-3.63472, 40.35264, "F120 PEED M-45 Km 14.9 Salida M-31 DIR A-3"
-6.26722, 38.94792, "F120 PATA A-5 Km 332.72 Trujillanos DIR Badajoz"
-8.10780, 42.30826, "F120 JUIN A-52 Km 251.02 Ribadavia DIR Vigo"
-7.72045, 42.08777, "F120 FC66 A-52 Km 193.94 Xinzo DIR Benavente"
