-5.61661,40.98938,"080 A300 CM-553 Cabrerizos DIR Polígono Los Villares" 
-5.61331,40.98726,"080 A300 CM-553 Polígono Los Villares DIR Cabrerizos" 
-0.43034,39.51285,"080 A300 CV-35 Km 5.5 Enlace CV-31" 
-15.45978,28.09591,"080 A300 GC-3 Km 10 DIR GC-300" 
-15.44601,28.05118,"080 A300 GC-4 Km 0.9 DIR GC-3" 
-7.46502,42.90178,"080 A300 LU-546 Km 8.2 Maceda DIR Lugo Gasolinera VELOX" 
-5.09302,36.44662,"080 A300 N-340 Km 160.9 Urbanización El Velerín DIR Málaga Oculto" 
-3.80869,39.42642,"080 A300 N-401 Km 132.3  DIR Toledo Tras rasante" 
-5.57594,40.94840,"080 A300 N-501 DIR Salamanca " 
-5.66805,40.93550,"080 A300 N-630 Km 343.7 Políg. Montalvo DIR Salamanca Velox" 
-4.25546,40.73483,"080 A300 N-VI Km 68.5 Cruce El Espinar DIR Ambas" 
-4.36830,40.76903,"080 A300 N-VI Km 79.3 DIR Coruña" 
1.05949,41.16484,"080 A300 T-11 Km 0.4 DIR Falset Fin autovía mediana" 
-1.15506,37.92981,"080 A951 A-30 Km 148.3 DIR NNE" 
-4.16856,40.94930,"080 AAGU  N-110 Segovia" 
-8.56911,42.85646,"080 ABER AG-56 DIR AP-9" 
-8.54349,42.78937,"080 ABER AG-59 Km 6.4 DIR S" 
-2.95943,43.29160,"080 ABRA BI-3704 Incorp. DIR Bilbao-Palencia" 
-2.92012,43.28925,"080 ABRA N-637 Pk 15.9 Dir.Erletxes" 
-8.68528,42.89028,"080 ABRG AC-544 Trasmonte DIR Santiago" 
-8.14120,42.66816,"080 ABRG DIR Santiago Multanova C5 descalibrado" 
-8.44059,42.62878,"080 ABRG EP-7001 Km DIR Ambas" 
-8.66828,42.41742,"080 ABRG PO-12 Km 1.7 DIR NE" 
-8.71361,42.59361,"080 ABRG PO-305 Alde de Arriba" 
-8.65058,42.45361,"080 ABRG PO-531 Km DIR A" 
-8.65246,42.49818,"080 ABRG PO-531 Km DIR N" 
-8.67190,42.39622,"080 ABRG VG-4.4 Km 3 DIR NNE" 
-0.25490,39.64650,"080 ADRI CV-309 Km DIR SW" 
-0.2579,39.64470,"080 ADRI CV-309 Zumos DIR NE" 
-6.07216,37.40793,"080 AGST A-8077 Valencina Concepcion" 
-5.65193,39.05060,"080 AGUA N-430 Km 124.5 Coche En Gargaligas" 
-5.48672,39.11114,"080 AGUA N-430 Km 140 Coche En Naves Verdes Nav. De Pela" 
0.58961,41.18263,"080 AKLA C-12 Vinebre Parada Bus DIR Mora" 
1.24005,41.16006,"080 AKLA N-240 Km 9.6 DIR N " 
-2.95618,43.29300,"080 ALAN BI-604 Enekuri DIR Plentzia Tras hormigon 2" 
-2.81546,43.23282,"080 ALAN N-634 Km 98.800 Galdakao DIR SS" 
-1.84533,43.33181,"080 ALEX N-I GI-636 Km 472.6 DIR Irún" 
1.21020,41.26712,"080 ALFA C-37 Dir Alcover Coche Tras Tapia" 
-3.47403,39.95044,"080 ALFI A-40 Lateral DIR Madrid" 
-2.84292,43.22626,"080 ALFO N-634 Galdacano BI DIR Vitoria" 
-2.41552,36.89274,"080 ALWI A-92 TRIP Detras Rail Derecho" 
-0.63808,38.59513,"080 ALYC CV-80 Km 19.2 DIR ESE" 
-2.34482,42.47592,"080 AMOS A-12 Viana Volvo tras señal" 
-2.45098,42.45411,"080 AMOS LO-20 La grajera DIR Logroño" 
-2.48944,42.45694,"080 AMOS LO-20/A-12 Circunvalacion de Logroño" 
-5.87379,37.32770,"080 ANDM A-8033 Alcala Guadaira DIR A-392 cam. servicio" 
-2.88193,43.24531,"080 ANDO N-634 Nissan Primera Gris" 
2.09248,41.49132,"080 ANDR B-30 Km 7 Lateral AP-7 DIR Tarragona" 
-0.19055,38.99916,"080 ANDR N-332 DIR Gandia" 
-0.35911,39.59154,"080 ANDY CV-32 Km 8 DIR NNW" 
1.81807,41.56163,"080 ANIE A-2 Seat Toledo Gris" 
-5.87417,36.74194,"080 ANLO A-382 km 22 DIR Arcos" 
-5.97944,36.25583,"080 ANLO A-48 km 36 DIR Vejer" 
0.02401,40.03193,"080 ANPP CV-149 Km 6.5 DIR Castellón" 
-1.66360,43.19981,"080 APAK N-121A DIR Irun entrada tunel" 
-2.02365,43.25028,"080 ARBU N-I Dir. Madrid" 
-1.14608,37.99185,"080 ARCH A-30 KM 140.1 DIR Cartagena" 
-0.56035,38.29059,"080 ARCH N-338 Km DIR W" 
-0.74363,38.25697,"080 ARCH N-340 Km DIR E" 
-4.50551,43.37630,"080 ARF- Cruce Unquera DIR Santander" 
-1.66925,43.17071,"080 ARF- N-121A Dir. Pamplona Antes de tunel" 
-1.67190,42.83141,"080 ARF- N-240 Na-20" 
-3.42525,38.0122,"080 ARGA A-316 Fabricas DIR Ubeda tripode mediana" 
-1.44994,42.67749,"080 ARIS N-240 Km25 Aris Radar Movil Dir Pam" 
-1.69648,42.13467,"080 ARLO N-232 DIR Logroño Salida autopista tras seto" 
-3.84341,43.46414,"080 ARPL S-20 La Albericia Aparcado Antes Del Tunel" 
-1.84333,43.33167,"080 ARRA N-I Dir. Madrid Ertzaintza" 
-3.67643,38.09114,"080 ARVY A-32 Final autovia DIR Ubeda" 
-3.42944,43.37528,"080 ASAL N-629 Limpias S" 
